timestamp,actual_mean,actual_std,pred_mean,mae,max_error,bias,hour,dayofweek,date
2016-10-08 09:00:00,517.7331905292478,1261.2382630188781,521.1069581368013,55.3968658457281,3946.9685447523816,-3.373767607553381,9,5,2016-10-08
2016-10-08 10:00:00,540.0764408774373,1301.146643487322,532.422767678591,51.29973055921522,2104.2578705196083,7.653673198846337,10,5,2016-10-08
2016-10-08 11:00:00,555.1327350069735,1319.291194503922,550.1260526596681,44.71853803610845,2577.4544732755394,5.006682347305416,11,5,2016-10-08
2016-10-08 12:00:00,549.1636034867504,1295.1732363230485,556.4206237299037,48.942094777640655,2455.557591562674,-7.257020243153305,12,5,2016-10-08
2016-10-08 13:00:00,544.4182452896022,1281.8055986791944,553.9396036318983,40.05560224458768,1194.8574402767504,-9.521358342296145,13,5,2016-10-08
2016-10-08 14:00:00,548.5997513966481,1290.2962083309783,550.5943055282485,42.06887220555322,1747.0237475755816,-1.9945541316003983,14,5,2016-10-08
2016-10-08 15:00:00,551.0863945492663,1288.8489895004511,552.829800543356,45.72678305509706,7374.788239611815,-1.743405994089718,15,5,2016-10-08
2016-10-08 16:00:00,544.2545226099093,1275.384136140086,550.1590093203594,42.91473671765221,3320.514305334481,-5.9044867104501,16,5,2016-10-08
2016-10-08 17:00:00,534.2722561060712,1257.4644728634623,541.2891413729517,45.46430726881719,4853.609032790082,-7.016885266880522,17,5,2016-10-08
2016-10-08 18:00:00,522.0726483600838,1235.6107921621256,530.36573860854,46.67360078466751,4928.296996794778,-8.2930902484563,18,5,2016-10-08
2016-10-08 19:00:00,515.7853018169113,1216.3895590415332,520.804780027643,41.40911723693977,2325.4596639207302,-5.019478210731691,19,5,2016-10-08
2016-10-08 20:00:00,514.3394385744234,1228.211804897425,511.20228428142485,42.761450152143226,3955.003437634169,3.1371542929986167,20,5,2016-10-08
2016-10-08 21:00:00,502.9157304256804,1214.8358361368473,505.85583270512274,41.9730866485698,2455.5135156273973,-2.940102279442299,21,5,2016-10-08
2016-10-08 22:00:00,487.6169523012552,1187.0733289688121,491.50114194223073,40.356014312995086,3390.439745407096,-3.8841896409755052,22,5,2016-10-08
2016-10-08 23:00:00,468.3522659693166,1162.517173092876,466.73591855875554,40.590736591478915,2057.2223750260955,1.616347410561059,23,5,2016-10-08
2016-10-09 00:00:00,460.9930267595819,1163.5092170439775,463.04436005343064,37.113317725045995,2842.2686759324606,-2.051333293848786,0,6,2016-10-09
2016-10-09 01:00:00,455.4466842618384,1146.7465044186436,454.6965216662839,36.44716085443422,3313.7027487696223,0.750162595554532,1,6,2016-10-09
2016-10-09 02:00:00,452.38465052192066,1155.8587420998622,450.59216624330566,31.551122674633604,4197.486140967041,1.792484278615023,2,6,2016-10-09
2016-10-09 03:00:00,449.02465539318024,1171.005913739633,447.24793450950006,34.776163672598464,4062.8955217399935,1.7767208836801724,3,6,2016-10-09
2016-10-09 04:00:00,442.278234585943,1150.6667486256315,443.93152845197716,35.519412973062295,2281.9641015511575,-1.6532938660342276,4,6,2016-10-09
2016-10-09 05:00:00,449.03729220598467,1148.8086410090375,447.91389098087205,33.00293758863207,2758.127004667851,1.1234012251126746,5,6,2016-10-09
2016-10-09 06:00:00,458.7310734168406,1176.050502021382,468.75030240308365,49.98491743195431,2460.5688125517154,-10.019228986243037,6,6,2016-10-09
2016-10-09 07:00:00,471.67646267409475,1202.1508668088763,476.0226915692734,47.79697309140767,3164.8472292907504,-4.3462288951787125,7,6,2016-10-09
2016-10-09 08:00:00,477.61852689895466,1200.0093570199356,486.81055248502753,41.788598228458525,1519.3357934999353,-9.192025586072814,8,6,2016-10-09
2016-10-09 09:00:00,487.8858109951288,1210.0259936684556,491.45353323769996,40.19345569480362,1355.111653060308,-3.567722242571197,9,6,2016-10-09
2016-10-09 10:00:00,486.86243430962344,1209.276426554656,500.2153280115511,58.00281446551416,9023.373316373065,-13.3528937019277,10,6,2016-10-09
2016-10-09 11:00:00,493.6271419217082,1189.5979140626239,504.87978109384653,47.895639809240116,1584.770152527155,-11.252639172138322,11,6,2016-10-09
2016-10-09 12:00:00,487.9076189944134,1169.4349250522835,503.81111190661807,49.43162403461731,1824.370253204138,-15.903492912204705,12,6,2016-10-09
2016-10-09 13:00:00,479.06758780487803,1137.2084961037299,500.2356001220368,51.927812194080204,4578.788523303544,-21.168012317158716,13,6,2016-10-09
2016-10-09 14:00:00,476.85167175732215,1154.4231205999251,492.7851655377545,46.5796678092688,2600.7376259639605,-15.933493780432316,14,6,2016-10-09
2016-10-09 15:00:00,483.7246256445993,1167.6235775292214,490.4481152877792,42.515460109629124,3411.3167114748753,-6.723489643179933,15,6,2016-10-09
2016-10-09 16:00:00,490.3443165156794,1185.929814409295,492.03049918047884,42.871604439477004,2368.3763683438438,-1.6861826647994245,16,6,2016-10-09
2016-10-09 17:00:00,479.7111397212543,1154.4264693692483,490.10106360003147,44.04963953134825,2231.788964305408,-10.389923878777152,17,6,2016-10-09
2016-10-09 18:00:00,477.0811006271777,1141.1550895677765,481.0980740785125,44.92229314976984,1691.542543734527,-4.0169734513348025,18,6,2016-10-09
2016-10-09 19:00:00,488.27374721059977,1180.240986852454,478.3341569115032,44.31226722303922,5344.382819814574,9.939590299096453,19,6,2016-10-09
2016-10-09 20:00:00,478.8181401256106,1148.4972119117597,484.94985344897145,42.505437037155474,2278.823441637308,-6.131713323360834,20,6,2016-10-09
2016-10-09 21:00:00,469.51172048780484,1128.580182041369,474.4918816422242,39.672126754573206,2475.0164771321583,-4.98016115441937,21,6,2016-10-09
2016-10-09 22:00:00,454.70333256784966,1098.1085357072493,462.74079073309923,41.25162747589222,2233.5859777115666,-8.03745816524952,22,6,2016-10-09
2016-10-09 23:00:00,436.3693020876827,1088.38315092393,442.7954214846951,49.313130874166504,4415.9208846643505,-6.426119397012434,23,6,2016-10-09
2016-10-10 00:00:00,438.0149519471488,1100.129647187805,442.33731280436933,41.402316856018395,2752.308386857141,-4.322360857220514,0,0,2016-10-10
2016-10-10 01:00:00,424.8388853963839,1100.222122161511,442.2907623920191,41.98530144009215,2336.1148465897586,-17.451876995635185,1,0,2016-10-10
2016-10-10 02:00:00,417.32878581363,1073.3520559232447,431.63239234118197,41.07655173946173,3152.9852659975977,-14.303606527551976,2,0,2016-10-10
2016-10-10 03:00:00,405.86507121001387,1024.8998399801674,426.1999420994478,44.228773341027214,5007.612599152546,-20.334870889433883,3,0,2016-10-10
2016-10-10 04:00:00,409.8850800278358,1052.2297439471442,420.88413824738035,49.03363093141392,2632.964016238485,-10.999058219544562,4,0,2016-10-10
2016-10-10 05:00:00,424.06115267919273,1056.7662184183087,434.0055860349678,51.54971775946953,2090.9309072368724,-9.944433355775072,5,0,2016-10-10
2016-10-10 06:00:00,451.20533344947734,1084.5487746964043,465.5082119644147,60.60091862146187,2035.7073771418281,-14.30287851493737,6,0,2016-10-10
2016-10-10 07:00:00,498.89671571229053,1202.5151487270275,484.74168021132374,66.4978743486248,5814.460037894521,14.15503550096677,7,0,2016-10-10
2016-10-10 08:00:00,524.1258436886396,1221.242571483521,520.8916733077383,63.469393814004135,7350.251071202707,3.234170380901188,8,0,2016-10-10
2016-10-10 09:00:00,529.9973880818054,1221.6417924619157,542.6087516848901,54.6362836085365,2033.2129960478953,-12.611363603084712,9,0,2016-10-10
2016-10-10 10:00:00,534.8532506732813,1226.7742965156413,545.0436354687162,59.8411671490882,4598.7459157062185,-10.190384795434753,10,0,2016-10-10
2016-10-10 11:00:00,548.6594345364473,1243.087313272584,548.1910156166496,64.65256307884887,4281.396123521876,0.46841891979774075,11,0,2016-10-10
2016-10-10 12:00:00,557.6568832271762,1265.4694791342195,557.8657443075192,60.095280527138144,6204.082188042544,-0.20886108034301698,12,0,2016-10-10
2016-10-10 13:00:00,565.9695158527954,1294.1349268374133,560.7147014565141,57.53432208017164,4505.438404996973,5.25481439628133,13,0,2016-10-10
2016-10-10 14:00:00,561.159210915493,1285.4571256727763,562.8850775355482,54.57490593239931,4283.078231768504,-1.7258666200553874,14,0,2016-10-10
2016-10-10 15:00:00,554.0054498250524,1281.4698467362048,561.4577948372191,48.79408977320819,3571.2811158977647,-7.452345012166621,15,0,2016-10-10
